"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"698","025000","KPX케미칼",61800,700,1.15,"KOSPI","화학",2.99112e+11,8571,7.21,96367,0.64,2500,4.05
"699","003560","IHQ",2040,-55,-2.63,"KOSPI","서비스업",298320925920,NA,NA,933,2.19,0,0
"700","002100","경농",13750,100,0.73,"KOSPI","화학",298261562500,254,54.13,8484,1.62,220,1.6
"701","002020","코오롱",23550,250,1.07,"KOSPI","기타금융",297352332300,NA,NA,43841,0.54,500,2.12
"702","234340","세틀뱅크",31500,-400,-1.25,"KOSDAQ","소프트웨어",297202500000,1466,21.49,11939,2.64,380,1.21
"703","040910","아이씨디",16450,50,0.3,"KOSDAQ","반도체",296847043850,701,23.47,8394,1.96,150,0.91
"704","104460","디와이피엔에프",27700,600,2.21,"KOSDAQ","기계·장비",296767412500,2212,12.52,6402,4.33,350,1.26
"705","208340","파멥신",20700,900,4.55,"KOSDAQ","제약",294830700300,NA,NA,4904,4.22,0,0
"706","002620","제일파마홀딩스",18450,-100,-0.54,"KOSPI","서비스업",294708399750,NA,NA,24634,0.75,70,0.38
"707","007810","코리아써키트",12450,-150,-1.19,"KOSPI","전기전자",294078349950,25,498,12169,1.02,0,0
"708","317400","자이에스앤디",10950,50,0.46,"KOSPI","서비스업",293268594000,631,17.35,5048,2.17,100,0.91
"709","067900","와이엔텍",16100,350,2.22,"KOSDAQ","기타서비스",293014509900,1012,15.91,7405,2.17,0,0
"710","093230","이아이디",378,8,2.16,"KOSPI","유통업",292323480876,1,378,251,1.51,0,0
"711","091120","이엠텍",18200,-300,-1.62,"KOSDAQ","IT부품",292309035200,24,758.33,11185,1.63,0,0
"712","066700","테라젠이텍스",9000,-230,-2.49,"KOSDAQ","제약",291999915000,1432,6.28,4378,2.06,0,0
"713","083310","엘오티베큠",17100,150,0.88,"KOSDAQ","반도체",291709293300,143,119.58,9277,1.84,0,0
"714","338220","뷰노",26850,-800,-2.89,"KOSDAQ","소프트웨어",291458602650,NA,NA,610,44.02,0,0
"715","214390","경보제약",12150,500,4.29,"KOSPI","의약품",290468349000,221,54.98,6239,1.95,100,0.82
"716","017940","E1",42300,550,1.32,"KOSPI","유통업",2.90178e+11,NA,NA,166288,0.25,2200,5.2
"717","079370","제우스",27900,-350,-1.24,"KOSDAQ","기계·장비",289713600000,1359,20.53,21560,1.29,200,0.72
"718","005420","코스모화학",10650,-100,-0.93,"KOSPI","화학",289076411250,NA,NA,5351,1.99,0,0
"719","051500","CJ프레시웨이",24300,-350,-1.42,"KOSDAQ","유통",288479539800,434,55.99,16967,1.43,250,1.03
"720","041830","인바디",21050,150,0.72,"KOSDAQ","의료·정밀기기",288043611100,1532,13.74,10209,2.06,140,0.67
"721","214330","금호에이치티",2290,-5,-0.22,"KOSPI","운수장비",286840043690,NA,NA,2439,0.94,0,0
"722","080420","모다이노칩",3580,-15,-0.42,"KOSDAQ","IT부품",285403406760,77,46.49,4320,0.83,0,0
"723","031440","신세계푸드",73600,0,0,"KOSPI","서비스업",285014528000,1124,65.48,81369,0.9,750,1.02
"724","307750","국전약품",7340,560,8.26,"KOSDAQ","제약",282869059460,NA,NA,NA,NA,0,0
"725","047820","초록뱀",2180,-40,-1.8,"KOSDAQ","오락·문화",282566420320,99,22.02,874,2.49,0,0
"726","013580","계룡건설",31600,600,1.94,"KOSPI","건설업",282216661200,8363,3.78,50766,0.62,600,1.9
"727","077360","덕산하이메탈",12350,50,0.41,"KOSDAQ","일반전기전자",280573487350,563,21.94,8904,1.39,0,0
"728","187870","디바이스이엔지",39850,-900,-2.21,"KOSDAQ","반도체",280408868650,698,57.09,9062,4.4,0,0
"729","194370","제이에스코퍼레이션",21000,3100,17.32,"KOSPI","기타제조업",280047621000,646,32.51,11755,1.79,500,2.38
"730","018290","브이티지엠피",8190,0,0,"KOSDAQ","일반전기전자",279766476990,103,79.51,1577,5.19,0,0
"731","012610","경인양행",6750,-90,-1.32,"KOSPI","화학",279695463750,344,19.62,5357,1.26,50,0.74
"732","019550","SBI인베스트먼트",1725,40,2.37,"KOSDAQ","금융",279564841875,71,24.3,583,2.96,0,0
"733","017890","한국알콜",12900,100,0.78,"KOSDAQ","화학",278714304000,1545,8.35,15175,0.85,100,0.78
"734","144960","뉴파워프라즈마",6360,10,0.16,"KOSDAQ","기계·장비",277885088640,135,47.11,3269,1.95,0,0
"735","106240","파인테크닉스",6210,310,5.25,"KOSDAQ","IT부품",277227037350,8,776.25,1327,4.68,0,0
"736","002150","도화엔지니어링",8220,70,0.86,"KOSPI","서비스업",277178400000,519,15.84,7490,1.1,250,3.04
"737","123860","아나패스",25300,-350,-1.36,"KOSDAQ","반도체",276439260900,NA,NA,5451,4.64,100,0.4
"738","052420","오성첨단소재",4065,95,2.39,"KOSDAQ","IT부품",275846908170,236,17.22,2813,1.45,0,0
"739","049950","미래컴퍼니",32900,900,2.81,"KOSDAQ","기계·장비",275119867400,1619,20.32,13519,2.43,220,0.67
"740","007330","푸른저축은행",18200,-200,-1.09,"KOSDAQ","금융",274506960000,2008,9.06,17594,1.03,550,3.02
"741","058400","KNN",2060,5,0.24,"KOSDAQ","방송서비스",272805223200,61,33.77,1479,1.39,20,0.97
"742","119610","인터로조",23350,800,3.55,"KOSDAQ","의료·정밀기기",272656502300,1494,15.63,10970,2.13,300,1.28
"743","270870","뉴트리",29850,-100,-0.33,"KOSDAQ","음식료·담배",272029736400,1056,28.27,6336,4.71,150,0.5
"744","060280","큐렉소",8120,-260,-3.1,"KOSDAQ","유통",271511826040,NA,NA,1318,6.16,0,0
"745","092730","네오팜",33000,500,1.54,"KOSDAQ","화학",270842913000,2570,12.84,12878,2.56,750,2.27
"746","025320","시노펙스",3675,-20,-0.54,"KOSDAQ","IT부품",269167870650,89,41.29,1142,3.22,0,0
"747","300120","라온피플",25600,-750,-2.85,"KOSDAQ","IT부품",268734873600,989,25.88,6090,4.2,150,0.59
"748","002810","삼영무역",14550,-50,-0.34,"KOSPI","유통업",268694093400,1987,7.32,19563,0.74,350,2.41
"749","101060","SBS미디어홀딩스",1920,-5,-0.26,"KOSPI","서비스업",268600684800,NA,NA,4162,0.46,0,0
"750","092220","KEC",2300,70,3.14,"KOSPI","전기전자",268425962000,NA,NA,1782,1.29,0,0
"751","051370","인터플렉스",11500,-150,-1.29,"KOSDAQ","IT부품",268265928000,NA,NA,9337,1.23,0,0
"752","244460","올리패스",15750,50,0.32,"KOSDAQ","제약",268194197250,NA,NA,1214,12.97,0,0
"753","004560","현대비앤지스틸",17750,300,1.72,"KOSPI","철강금속",267648895250,1433,12.39,26531,0.67,100,0.56
"754","092130","이크레더블",22200,-50,-0.22,"KOSDAQ","기타서비스",267367920000,1134,19.58,4460,4.98,740,3.33
"755","030210","KTB투자증권",4415,80,1.85,"KOSPI","증권",266286716180,681,6.48,8098,0.55,150,3.4
"756","004140","동방",6660,-140,-2.06,"KOSPI","운수창고업",266211961560,NA,NA,2695,2.47,0,0
"757","031330","에스에이엠티",2660,0,0,"KOSDAQ","유통",265986878220,380,7,2383,1.12,140,5.26
"758","004380","삼익THK",12650,50,0.4,"KOSPI","기계",2.6565e+11,158,80.06,8969,1.41,150,1.19
"759","125210","아모그린텍",16100,600,3.87,"KOSDAQ","IT부품",265598319000,109,147.71,2317,6.95,0,0
"760","000430","대원강업",4280,25,0.59,"KOSPI","운수장비",2.6536e+11,258,16.59,7743,0.55,115,2.69
"761","004830","덕성",16850,1850,12.33,"KOSPI","화학",2.64208e+11,10,1685,3690,4.57,20,0.12
"762","036580","팜스코",7180,20,0.28,"KOSPI","음식료품",263706630740,NA,NA,7977,0.9,50,0.7
"763","149950","아바텍",16850,-150,-0.88,"KOSDAQ","IT부품",262986375000,499,33.77,8719,1.93,100,0.59
"764","166480","코아스템",16700,0,0,"KOSDAQ","제약",262481248000,NA,NA,3671,4.55,0,0
"765","037710","광주신세계",164000,1000,0.61,"KOSPI","유통업",2.624e+11,29953,5.48,413244,0.4,3500,2.13
"766","065680","우주일렉트로",26400,-50,-0.19,"KOSDAQ","IT부품",262263408000,1407,18.76,19095,1.38,300,1.14
"767","063170","서울옥션",15450,-750,-4.63,"KOSDAQ","유통",261375375000,NA,NA,4052,3.81,0,0
"768","129890","앱코",26950,50,0.19,"KOSDAQ","정보기기",261111327400,575,46.87,1337,20.16,0,0
"769","044450","KSS해운",11250,350,3.21,"KOSPI","운수창고업",260841150000,1034,10.88,12026,0.94,270,2.4
"770","011500","한농화성",16650,-400,-2.35,"KOSPI","화학",260356749300,652,25.54,7692,2.16,150,0.9
"771","035150","백산",10700,200,1.9,"KOSPI","화학",2.5894e+11,288,37.15,5853,1.83,100,0.93
"772","161580","필옵틱스",12650,-200,-1.56,"KOSDAQ","IT부품",258588048950,NA,NA,3174,3.99,0,0
"773","045660","에이텍",31200,-800,-2.5,"KOSDAQ","정보기기",2.57712e+11,789,39.54,9141,3.41,100,0.32
"774","317690","퀀타매트릭스",17400,-150,-0.85,"KOSDAQ","의료·정밀기기",257393397600,NA,NA,2372,7.34,0,0
"775","011760","현대상사",19400,150,0.78,"KOSPI","유통업",256641940400,1292,15.02,25722,0.75,600,3.09
"776","228760","지노믹트리",12800,1050,8.94,"KOSDAQ","제약",255823552000,NA,NA,5450,2.35,0,0
"777","035810","이지홀딩스",4580,45,0.99,"KOSDAQ","음식료·담배",254834053340,39,117.44,7110,0.64,50,1.09
"778","308170","센트랄모텍",29550,-150,-0.51,"KOSPI","운수장비",254425500000,782,37.79,11636,2.54,0,0
"779","262260","에이프로",36950,400,1.09,"KOSDAQ","일반전기전자",254239130700,1543,23.95,3866,9.56,0,0
"780","200880","서연이화",9400,0,0,"KOSPI","운수장비",254067307800,NA,NA,22608,0.42,100,1.06
"781","123040","엠에스오토텍",7310,70,0.97,"KOSDAQ","운송장비·부품",253855861240,552,13.24,4849,1.51,75,1.03
"782","001790","대한제당",28250,1050,3.86,"KOSPI","음식료품",253392838500,1717,16.45,48261,0.59,675,2.39
"783","267850","아시아나IDT",22800,100,0.44,"KOSPI","서비스업",2.5308e+11,NA,NA,12737,1.79,500,2.19
"784","035510","신세계 I&C",147000,-2000,-1.34,"KOSPI","서비스업",2.5284e+11,6512,22.57,115835,1.27,2000,1.36
"785","225530","보광산업",6950,1600,29.91,"KOSDAQ","비금속",252554152650,175,39.71,1889,3.68,50,0.72
"786","035610","솔본",9210,-150,-1.6,"KOSDAQ","기타서비스",251856632370,78,118.08,5130,1.8,0,0
"787","000540","흥국화재",3920,-5,-0.13,"KOSPI","보험",251831168400,510,7.69,10926,0.36,0,0
"788","220100","퓨쳐켐",18450,-300,-1.6,"KOSDAQ","제약",251768164950,NA,NA,1421,12.98,0,0
"789","007160","사조산업",50300,200,0.4,"KOSPI","농업, 임업 및 어업",2.515e+11,NA,NA,79920,0.63,150,0.3
"790","023900","풍국주정",19950,-100,-0.5,"KOSDAQ","음식료·담배",2.5137e+11,618,32.28,10607,1.88,160,0.8
"791","006220","제주은행",7810,10,0.13,"KOSPI","은행",250925724940,796,9.81,15491,0.5,100,1.28
"792","004310","현대약품",7820,10,0.13,"KOSPI","의약품",2.5024e+11,42,186.19,2737,2.86,45,0.58
"793","044490","태웅",12500,0,0,"KOSDAQ","금속",250092262500,NA,NA,28401,0.44,0,0
"794","078150","HB테크놀러지",3160,10,0.32,"KOSDAQ","기계·장비",249609746160,41,77.07,2025,1.56,20,0.63
"795","306200","세아제강",87900,1700,1.97,"KOSPI","철강금속",249310770000,8768,10.03,201388,0.44,2000,2.28
"796","004360","세방",12900,-150,-1.15,"KOSPI","운수창고업",249082101000,240,53.75,35497,0.36,175,1.36
"797","015860","일진홀딩스",5040,45,0.9,"KOSPI","기타금융",248711314320,274,18.39,5815,0.87,100,1.98
"798","053280","예스24",14450,550,3.96,"KOSDAQ","인터넷",2.4854e+11,NA,NA,3715,3.89,200,1.38
"799","003570","SNT중공업",7440,70,0.95,"KOSPI","운수장비",247400065680,622,11.96,18558,0.4,300,4.03
"800","085370","루트로닉",9530,-180,-1.85,"KOSDAQ","의료·정밀기기",246423909590,NA,NA,4417,2.16,0,0
"801","148150","세경하이테크",21150,-150,-0.7,"KOSDAQ","일반전기전자",246228300000,1991,10.62,11869,1.78,250,1.18
"802","092230","KPX홀딩스",58200,400,0.69,"KOSPI","화학",245874397200,8406,6.92,149477,0.39,2600,4.47
"803","288330","브릿지바이오테라퓨틱스",12600,-100,-0.79,"KOSDAQ","제약",245682788400,142,88.73,4021,3.13,0,0
"804","033530","세종공업",8830,30,0.34,"KOSPI","운수장비",245659085630,257,34.36,16554,0.53,50,0.57
"805","019210","와이지-원",8030,510,6.78,"KOSDAQ","금속",245507766570,41,195.85,10380,0.77,120,1.49
"806","033160","엠케이전자",11250,0,0,"KOSDAQ","반도체",245336501250,336,33.48,13992,0.8,40,0.36
"807","055490","테이팩스",51800,4300,9.05,"KOSPI","화학",244374270000,1617,32.03,21349,2.43,0,0
"808","001130","대한제분",144500,0,0,"KOSPI","음식료품",2.44205e+11,10196,14.17,449614,0.32,2000,1.38
"809","207760","미스터블루",9860,20,0.2,"KOSDAQ","디지털컨텐츠",244149721100,495,19.92,1750,5.63,25,0.25
"810","005720","넥센",4555,0,0,"KOSPI","화학",243892815235,1055,4.32,18028,0.25,80,1.76
"811","010170","대한광통신",3305,-10,-0.3,"KOSDAQ","일반전기전자",243716070625,NA,NA,2433,1.36,0,0
"812","289080","SV인베스트먼트",4570,-60,-1.3,"KOSDAQ","금융",243279380000,NA,NA,1006,4.54,30,0.66
"813","211270","AP위성",16150,200,1.25,"KOSDAQ","통신장비",243256209600,51,316.67,5479,2.95,70,0.43
"814","200670","휴메딕스",24350,650,2.74,"KOSDAQ","제약",242798573900,1094,22.26,11243,2.17,500,2.05
"815","042370","비츠로테크",10000,0,0,"KOSDAQ","금융",242769490000,746,13.4,6932,1.44,50,0.5
"816","004540","깨끗한나라",6510,980,17.72,"KOSPI","종이목재",242436911430,NA,NA,4260,1.53,0,0
"817","016610","DB금융투자",5710,40,0.71,"KOSPI","증권",242368881190,1172,4.87,16484,0.35,250,4.38
"818","299910","베스파",30000,5900,24.48,"KOSDAQ","디지털컨텐츠",242150640000,NA,NA,10465,2.87,0,0
"819","094480","갤럭시아머니트리",6170,300,5.11,"KOSDAQ","소프트웨어",242048100460,233,26.48,2344,2.63,55,0.89
"820","122640","예스티",14500,-100,-0.68,"KOSDAQ","반도체",241921045000,NA,NA,3924,3.7,0,0
"821","065530","전파기지국",4565,-15,-0.33,"KOSDAQ","통신서비스",241305900000,45,101.44,1322,3.45,50,1.1
"822","101530","해태제과식품",8230,0,0,"KOSPI","음식료품",239631445060,NA,NA,8359,0.98,150,1.82
"823","082800","비보존 헬스케어",1500,5,0.33,"KOSDAQ","반도체",239630211000,NA,NA,905,1.66,0,0
"824","290670","대보마그네틱",32300,300,0.94,"KOSDAQ","기계·장비",239564255000,593,54.47,5448,5.93,0,0
"825","138580","비즈니스온",21050,1000,4.99,"KOSDAQ","소프트웨어",239474062000,462,45.56,3905,5.39,285,1.35
"826","215360","우리산업",26200,-350,-1.32,"KOSDAQ","운송장비·부품",239262670600,802,32.67,12469,2.1,120,0.46
"827","092070","디엔에프",22200,-700,-3.06,"KOSDAQ","화학",238912581600,220,100.91,8388,2.65,0,0
"828","005390","신성통상",1660,-20,-1.19,"KOSPI","유통업",238555927400,51,32.55,1652,1,0,0
"829","352700","씨앤투스성진",23850,200,0.85,"KOSDAQ","섬유·의류",238393414350,NA,NA,1835,13,0,0
"830","054950","제이브이엠",37600,450,1.21,"KOSDAQ","기계·장비",238042140800,993,37.87,19525,1.93,400,1.06
"831","008700","아남전자",3085,-40,-1.28,"KOSPI","전기전자",237930069700,12,257.08,748,4.12,0,0
"832","138490","코오롱플라스틱",6250,0,0,"KOSPI","화학",2.375e+11,143,43.71,5200,1.2,70,1.12
"833","068050","팬엔터테인먼트",8690,-400,-4.4,"KOSDAQ","오락·문화",236784963580,41,211.95,1756,4.95,0,0
"834","061040","알에프텍",8170,80,0.99,"KOSDAQ","통신장비",236112330060,NA,NA,6140,1.33,0,0
"835","304840","피플바이오",41800,-900,-2.11,"KOSDAQ","제약",236064246000,NA,NA,542,77.12,0,0
"836","102260","동성코퍼레이션",5360,20,0.37,"KOSPI","서비스업",235802544320,128,41.88,6198,0.86,200,3.73
"837","199820","제일전기공업",21200,0,0,"KOSDAQ","일반전기전자",2.35532e+11,1472,14.4,6617,3.2,125,0.59
"838","023450","동남합성",65200,6100,10.32,"KOSPI","화학",2.35372e+11,4926,13.24,20576,3.17,200,0.31
"839","229640","LS전선아시아",7670,-30,-0.39,"KOSPI","기타금융",234892821930,523,14.67,4591,1.67,180,2.35
"840","160980","싸이맥스",21500,-700,-3.15,"KOSDAQ","반도체",234871224500,312,68.91,9725,2.21,250,1.16
"841","005810","풍산홀딩스",22550,400,1.81,"KOSPI","기타금융",234734856400,2544,8.86,62585,0.36,1400,6.21
"842","016880","웅진",2955,-95,-3.11,"KOSPI","기타금융",234562965150,NA,NA,917,3.22,0,0
"843","238090","앤디포스",4250,-30,-0.7,"KOSDAQ","비금속",234437335500,NA,NA,2185,1.95,0,0
"844","288620","에스퓨얼셀",34100,500,1.49,"KOSDAQ","일반전기전자",234414175600,263,129.66,5422,6.29,50,0.15
"845","068930","디지털대성",7890,40,0.51,"KOSDAQ","기타서비스",233993643210,762,10.35,3693,2.14,300,3.8
"846","027710","팜스토리",2100,-60,-2.78,"KOSDAQ","음식료·담배",233974860000,NA,NA,1454,1.44,25,1.19
"847","102940","코오롱생명과학",20500,50,0.24,"KOSDAQ","제약",233953298000,NA,NA,8852,2.32,0,0
"848","353810","이지바이오",6820,-10,-0.15,"KOSDAQ","음식료·담배",233187530400,NA,NA,NA,NA,0,0
"849","118990","모트렉스",5970,-10,-0.17,"KOSDAQ","운송장비·부품",232836202830,NA,NA,3099,1.93,0,0
"850","001270","부국증권",22450,50,0.22,"KOSPI","증권",232803940700,3070,7.31,36295,0.62,1200,5.35
"851","251970","펌텍코리아",18750,700,3.88,"KOSDAQ","화학",2.325e+11,1714,10.94,11642,1.61,330,1.76
"852","256940","케이피에스",15150,150,1,"KOSDAQ","반도체",232394758200,NA,NA,2357,6.43,0,0
"853","008060","대덕",6840,30,0.44,"KOSPI","기타금융",231808626000,976,7.01,12786,0.53,300,4.39
"854","253840","수젠텍",15100,-250,-1.63,"KOSDAQ","의료·정밀기기",230953986600,NA,NA,1838,8.22,0,0
"855","104540","코렌텍",19850,350,1.79,"KOSDAQ","의료·정밀기기",230771772700,246,80.69,2671,7.43,0,0
"856","023600","삼보판지",14250,-350,-2.4,"KOSDAQ","종이·목재",230422500000,1784,7.99,21975,0.65,125,0.88
"857","281740","레이크머티리얼즈",3505,110,3.24,"KOSDAQ","화학",230385570740,10,350.5,1836,1.91,0,0
"858","234690","녹십자웰빙",12950,350,2.78,"KOSDAQ","제약",229891974200,400,32.38,4685,2.76,80,0.62
"859","054920","한컴위드",8120,-210,-2.52,"KOSDAQ","소프트웨어",229122697720,1905,4.26,4404,1.84,0,0
"860","306040","에스제이그룹",23200,-50,-0.22,"KOSDAQ","섬유·의류",228887209600,1824,12.72,7047,3.29,400,1.72
"861","340930","유일에너테크",21550,-200,-0.92,"KOSDAQ","기계·장비",228215448200,1060,20.33,1277,16.88,0,0
"862","066980","이엔코퍼레이션",12700,-1800,-12.41,"KOSDAQ","디지털컨텐츠",228089701300,50,254,6200,2.05,0,0
"863","264450","유비쿼스",22200,0,0,"KOSDAQ","통신장비",227454673200,1089,20.39,8612,2.58,450,2.03
"864","214260","라파스",26950,-50,-0.19,"KOSDAQ","화학",227213186200,18,1497.22,5733,4.7,0,0
"865","090360","로보스타",23300,-550,-2.31,"KOSDAQ","기계·장비",2.27175e+11,NA,NA,9889,2.36,0,0
"866","074430","아미노로직스",2580,50,1.98,"KOSDAQ","유통",226593257520,NA,NA,590,4.37,0,0
"867","066590","우수AMS",6360,100,1.6,"KOSDAQ","운송장비·부품",226531116000,11,578.18,2442,2.6,0,0
"868","067290","JW신약",5130,270,5.56,"KOSDAQ","제약",225396081540,33,155.45,1514,3.39,60,1.17
"869","065350","신성델타테크",8170,-70,-0.85,"KOSDAQ","일반전기전자",224543855160,261,31.3,5302,1.54,80,0.98
"870","068330","일신바이오",5070,-40,-0.78,"KOSDAQ","기계·장비",224175829800,109,46.51,908,5.58,7,0.14
"871","095190","이엠코리아",5600,30,0.54,"KOSDAQ","기계·장비",224159740000,NA,NA,2076,2.7,0,0
"872","067080","대화제약",12000,0,0,"KOSDAQ","제약",223399800000,600,20,4354,2.76,150,1.25
"873","102120","어보브반도체",12750,-250,-1.92,"KOSDAQ","반도체",222610575750,815,15.64,5175,2.46,200,1.57
"874","094280","효성ITX",19250,50,0.26,"KOSPI","서비스업",222495350000,899,21.41,4162,4.63,500,2.6
"875","070960","용평리조트",4620,-40,-0.86,"KOSPI","서비스업",222375998460,NA,NA,8222,0.56,0,0
"876","000680","LS네트웍스",2820,10,0.36,"KOSPI","유통업",222224505120,NA,NA,6590,0.43,0,0
"877","191420","테고사이언스",27400,150,0.55,"KOSDAQ","제약",222182051600,106,258.49,5914,4.63,0,0
"878","004960","한신공영",19200,200,1.05,"KOSPI","건설업",222157478400,6212,3.09,43693,0.44,350,1.82
"879","005680","삼영전자",11100,-150,-1.33,"KOSPI","전기전자",2.22e+11,428,25.93,24220,0.46,250,2.25
"880","037460","삼지전자",13550,100,0.74,"KOSDAQ","통신장비",221115973100,892,15.19,12357,1.1,140,1.03
"881","282880","코윈테크",23900,150,0.63,"KOSDAQ","기계·장비",221110658800,2118,11.28,10940,2.18,470,1.97
