"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1597","069920","아이에스이커머스","KOSDAQ","유통",4035,15,0.37,104209370670
"1598","038880","아이에이","KOSDAQ","반도체",1470,-35,-2.33,408303929250
"1599","123010","아이에이네트웍스","KOSDAQ","반도체",2595,25,0.97,128676814395
"1600","307180","아이엘사이언스","KOSDAQ","일반전기전자",3280,-30,-0.91,69608235440
"1601","101390","아이엠","KOSDAQ","IT부품",1155,-15,-1.28,49141142820
"1602","090740","아이엠이연이","KOSDAQ","IT부품",4225,-245,-5.48,80807696450
"1603","226350","아이엠텍","KOSDAQ","통신장비",214,0,0,9318361858
"1604","078860","아이오케이","KOSDAQ","오락·문화",1600,85,5.61,93673323200
"1605","114810","아이원스","KOSDAQ","IT부품",7880,-520,-6.19,200965011120
"1606","031310","아이즈비전","KOSDAQ","통신장비",4400,0,0,69399325600
"1607","185490","아이진","KOSDAQ","기타서비스",16800,-1350,-7.44,196041703200
"1608","059100","아이컴포넌트","KOSDAQ","IT부품",5930,100,1.72,41930199800
"1609","262840","아이퀘스트","KOSDAQ","소프트웨어",13900,-450,-3.14,1.37054e+11
"1610","175250","아이큐어","KOSDAQ","제약",42900,-400,-0.92,323873078100
"1611","052460","아이크래프트","KOSDAQ","컴퓨터서비스",7080,-350,-4.71,103424186880
"1612","119830","아이텍","KOSDAQ","반도체",8460,80,0.95,123297664320
"1613","052770","아이톡시","KOSDAQ","디지털컨텐츠",3180,0,0,34542772260
"1614","124500","아이티센","KOSDAQ","컴퓨터서비스",5500,-30,-0.54,109490331500
"1615","084850","아이티엠반도체","KOSDAQ","반도체",45200,-300,-0.66,1045020112800
"1616","027360","아주IB투자","KOSDAQ","금융",6200,240,4.03,738877715000
"1617","032080","아즈텍WB","KOSDAQ","섬유·의류",2470,-15,-0.6,53082841630
"1618","013310","아진산업","KOSDAQ","운송장비·부품",3810,35,0.93,147853077420
"1619","059120","아진엑스텍","KOSDAQ","반도체",7140,-190,-2.59,69604975440
"1620","158430","아톤","KOSDAQ","소프트웨어",24200,200,0.83,105356563400
"1621","067160","아프리카TV","KOSDAQ","소프트웨어",79700,1000,1.27,916132929900
"1622","001540","안국약품","KOSDAQ","제약",12950,350,2.78,168899339000
"1623","053800","안랩","KOSDAQ","소프트웨어",62900,0,0,629871479500
"1624","065660","안트로젠","KOSDAQ","유통",49850,-350,-0.7,453312669900
"1625","297570","알로이스","KOSDAQ","통신장비",4520,-140,-3,78328951280
"1626","260660","알리코제약","KOSDAQ","제약",11750,50,0.43,121029406250
"1627","131370","알서포트","KOSDAQ","디지털컨텐츠",8040,-150,-1.83,428267347320
"1628","140670","알에스오토메이션","KOSDAQ","IT부품",8580,-60,-0.69,78104941200
"1629","096610","알에프세미","KOSDAQ","반도체",5280,-70,-1.31,50132142720
"1630","061040","알에프텍","KOSDAQ","통신장비",8170,80,0.99,236112330060
"1631","148250","알엔투테크놀로지","KOSDAQ","정보기기",17600,400,2.33,128438340800
"1632","347860","알체라","KOSDAQ","소프트웨어",34050,-450,-1.3,455207435700
"1633","196170","알테오젠","KOSDAQ","기타서비스",94400,-400,-0.42,2651025760000
"1634","123750","알톤스포츠","KOSDAQ","운송장비·부품",5200,-270,-4.94,66280744400
"1635","085810","알티캐스트","KOSDAQ","소프트웨어",2000,-10,-0.5,56832758000
"1636","117670","알파홀딩스","KOSDAQ","반도체",4520,-60,-1.31,97980121360
"1637","291650","압타머사이언스","KOSDAQ","기타서비스",23250,-900,-3.73,196837429500
"1638","293780","압타바이오","KOSDAQ","기타서비스",62500,-400,-0.64,693452062500
"1639","196300","애니젠","KOSDAQ","제약",14200,-500,-3.4,71300543000
"1640","310200","애니플러스","KOSDAQ","오락·문화",1645,30,1.86,46730237155
"1641","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",2495,-5,-0.2,103124949275
"1642","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",9460,130,1.39,107187835480
"1643","131400","액트","KOSDAQ","IT부품",4470,-50,-1.11,102322971150
"1644","290740","액트로","KOSDAQ","IT부품",10100,130,1.3,101656611100
"1645","238090","앤디포스","KOSDAQ","비금속",4250,-30,-0.7,234437335500
"1646","092600","앤씨앤","KOSDAQ","반도체",4680,-80,-1.68,98034300000
"1647","129890","앱코","KOSDAQ","정보기기",26950,50,0.19,261111327400
"1648","174900","앱클론","KOSDAQ","제약",31200,950,3.14,476675752800
"1649","255440","야스","KOSDAQ","IT부품",13250,100,0.76,173018500000
"1650","030960","양지사","KOSDAQ","출판·매체복제",11850,-150,-1.25,1.89363e+11
"1651","102120","어보브반도체","KOSDAQ","반도체",12750,-250,-1.92,222610575750
"1652","238120","얼라인드","KOSDAQ","의료·정밀기기",8350,0,0,60031890800
"1653","019990","에너토크","KOSDAQ","기계·장비",7700,-350,-4.35,75121877600
"1654","041440","에버다임","KOSDAQ","기계·장비",5800,10,0.17,103912475200
"1655","038680","에스넷","KOSDAQ","컴퓨터서비스",7350,-50,-0.68,118152830250
"1656","217480","에스디생명공학","KOSDAQ","화학",4750,45,0.96,106471563500
"1657","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,7101198800
"1658","097780","에스맥","KOSDAQ","IT부품",1480,5,0.34,386495490960
"1659","042110","에스씨디","KOSDAQ","일반전기전자",1560,5,0.32,75394119840
"1660","298060","에스씨엠생명과학","KOSDAQ","제약",34900,-1000,-2.79,415675961400
"1661","065420","에스아이리소스","KOSDAQ","광업",639,0,0,42391307925
"1662","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1663","900080","에스앤씨엔진그룹","KOSDAQ","금융",197,0,0,24380639821
"1664","101490","에스앤에스텍","KOSDAQ","반도체",33200,-800,-2.35,712188040400
"1665","095910","에스에너지","KOSDAQ","IT부품",6090,0,0,89779888380
"1666","275630","에스에스알","KOSDAQ","소프트웨어",6290,-30,-0.47,37299939020
"1667","031330","에스에이엠티","KOSDAQ","유통",2660,0,0,265986878220
"1668","060540","에스에이티","KOSDAQ","통신장비",2435,0,0,63634600110
"1669","056190","에스에프에이","KOSDAQ","기계·장비",40600,-100,-0.25,1457895656000
"1670","080000","에스엔유","KOSDAQ","기계·장비",4165,90,2.21,142954753550
"1671","041510","에스엠","KOSDAQ","오락·문화",29800,-50,-0.17,698884529800
"1672","007820","에스엠코어","KOSDAQ","기계·장비",7250,150,2.11,145246108500
"1673","109610","에스와이","KOSDAQ","금속",3845,-40,-1.03,180211620290
"1674","306040","에스제이그룹","KOSDAQ","섬유·의류",23200,-50,-0.22,228887209600
"1675","080440","에스제이케이","KOSDAQ","유통",498,0,0,6636328080
"1676","096630","에스코넥","KOSDAQ","IT부품",2130,-70,-3.18,139015992120
"1677","069510","에스텍","KOSDAQ","일반전기전자",10600,0,0,1.15646e+11
"1678","041910","에스텍파마","KOSDAQ","제약",11050,50,0.45,131475806150
"1679","234300","에스트래픽","KOSDAQ","소프트웨어",8350,0,0,173898436000
"1680","039440","에스티아이","KOSDAQ","반도체",20050,-450,-2.2,317391500000
"1681","098660","에스티오","KOSDAQ","섬유·의류",2750,110,4.17,34377684000
"1682","052020","에스티큐브","KOSDAQ","IT부품",10050,-50,-0.5,307287825150
"1683","237690","에스티팜","KOSDAQ","제약",84600,-700,-0.82,1578297600000
"1684","050760","에스폴리텍","KOSDAQ","화학",5720,360,6.72,93434358160
"1685","288620","에스퓨얼셀","KOSDAQ","일반전기전자",34100,500,1.49,234414175600
"1686","317830","에스피시스템스","KOSDAQ","기계·장비",7210,-10,-0.14,58730497000
"1687","058610","에스피지","KOSDAQ","IT부품",8920,20,0.22,189702460640
"1688","043340","에쎈테크","KOSDAQ","기계·장비",1230,0,0,8.856e+10
"1689","054630","에이디칩스","KOSDAQ","기타제조",1475,0,0,78188954975
"1690","200710","에이디테크놀로지","KOSDAQ","반도체",25200,100,0.4,334988161200
"1691","096690","에이루트","KOSDAQ","정보기기",6730,-90,-1.32,86499747800
"1692","298380","에이비엘바이오","KOSDAQ","제약",22150,300,1.37,1034502460000
"1693","195990","에이비프로바이오","KOSDAQ","기계·장비",876,24,2.82,220287355584
"1694","003800","에이스침대","KOSDAQ","기타제조",46250,1850,4.17,512912500000
"1695","088800","에이스테크","KOSDAQ","통신장비",21000,-150,-0.71,860116488000
"1696","241840","에이스토리","KOSDAQ","오락·문화",49150,3500,7.67,460748811000
"1697","138360","에이씨티","KOSDAQ","화학",4480,0,0,155061688320
"1698","039230","에이아이비트","KOSDAQ","반도체",181,0,0,19975625713
"1699","312610","에이에프더블류","KOSDAQ","일반전기전자",8870,-170,-1.88,179678596560
"1700","102210","에이치디","KOSDAQ","운송장비·부품",1100,0,0,81066045500
"1701","072990","에이치시티","KOSDAQ","기타서비스",13400,100,0.75,92829840000
"1702","176440","에이치엔티","KOSDAQ","IT부품",1920,0,0,164619542400
"1703","028300","에이치엘비","KOSDAQ","운송장비·부품",41100,0,0,2182523929200
"1704","067630","에이치엘비생명과학","KOSDAQ","기타서비스",12950,0,0,609821366350
"1705","047920","에이치엘비제약","KOSDAQ","기타서비스",17100,-100,-0.58,382318739100
"1706","043220","에이치엘비파워","KOSDAQ","기계·장비",1075,10,0.94,97949030275
"1707","239610","에이치엘사이언스","KOSDAQ","음식료·담배",42300,-50,-0.12,217512860400
"1708","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2115,20,0.95,9115650000
"1709","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2040,0,0,10434600000
"1710","044780","에이치케이","KOSDAQ","기계·장비",1875,60,3.31,34698350625
"1711","071670","에이테크솔루션","KOSDAQ","기계·장비",14900,-250,-1.65,1.49e+11
"1712","045660","에이텍","KOSDAQ","정보기기",31200,-800,-2.5,2.57712e+11
"1713","224110","에이텍티앤","KOSDAQ","정보기기",25150,-600,-2.33,1.34301e+11
"1714","230980","에이트원","KOSDAQ","출판·매체복제",5980,-110,-1.81,98246269160
"1715","021080","에이티넘인베스트","KOSDAQ","금융",3115,60,1.96,1.4952e+11
"1716","089530","에이티세미콘","KOSDAQ","반도체",359,-5,-1.37,51199076508
"1717","200470","에이팩트","KOSDAQ","반도체",6580,0,0,115503214400
"1718","073070","에이팸","KOSDAQ","운송장비·부품",2035,0,0,58427546375
"1719","262260","에이프로","KOSDAQ","일반전기전자",36950,400,1.09,254239130700
"1720","109960","에이프로젠 H&G","KOSDAQ","유통",722,8,1.12,129017946674
"1721","089970","에이피티씨","KOSDAQ","기계·장비",23450,0,0,552589752750
"1722","230240","에치에프알","KOSDAQ","일반전기전자",27000,2350,9.53,347814540000
"1723","064510","에코마이스터","KOSDAQ","기계·장비",1390,5,0.36,37101335120
"1724","230360","에코마케팅","KOSDAQ","기타서비스",26700,450,1.71,868227235800
"1725","038870","에코바이오","KOSDAQ","기타서비스",8310,60,0.73,96487360140
"1726","128540","에코캡","KOSDAQ","운송장비·부품",4515,75,1.69,65732982000
"1727","086520","에코프로","KOSDAQ","IT부품",54900,-1400,-2.49,1212751485900
"1728","247540","에코프로비엠","KOSDAQ","일반전기전자",158900,-300,-0.19,3342487877400
"1729","038110","에코플라스틱","KOSDAQ","운송장비·부품",3000,45,1.52,77008110000
"1730","073540","에프알텍","KOSDAQ","통신장비",4770,-60,-1.24,5.4378e+10
"1731","064850","에프앤가이드","KOSDAQ","기타서비스",11900,500,4.39,1.43752e+11
"1732","064090","에프앤리퍼블릭","KOSDAQ","유통",328,40,13.89,36045263160
"1733","036810","에프에스티","KOSDAQ","반도체",28500,-950,-3.23,576663699000
"1734","173940","에프엔씨엔터","KOSDAQ","오락·문화",5870,10,0.17,84321845600
"1735","083500","에프엔에스테크","KOSDAQ","기계·장비",12500,0,0,104821525000
"1736","054940","엑사이엔씨","KOSDAQ","건설",1595,65,4.25,52911809060
"1737","950130","엑세스바이오","KOSDAQ","제약",13650,150,1.11,495706943550
"1738","205100","엑셈","KOSDAQ","소프트웨어",4700,-25,-0.53,159246683100
"1739","070300","엑스큐어","KOSDAQ","소프트웨어",4810,0,0,35430815940
"1740","092870","엑시콘","KOSDAQ","반도체",14050,-150,-1.06,145757229000
"1741","317870","엔바이오니아","KOSDAQ","기타제조",9140,-10,-0.11,69313692700
"1742","067570","엔브이에이치코리아","KOSDAQ","운송장비·부품",5230,-130,-2.43,170202965240
"1743","236810","엔비티","KOSDAQ","기타서비스",21950,-250,-1.13,186305300350
"1744","101400","엔시트론","KOSDAQ","반도체",844,-3,-0.35,27257747196
"1745","217820","엔에스","KOSDAQ","기계·장비",9960,-10,-0.1,112483598640
"1746","031860","엔에스엔","KOSDAQ","유통",1520,-15,-0.98,82055559920
"1747","310840","엔에이치스팩13호","KOSDAQ","금융",2100,-10,-0.47,7.182e+09
"1748","353190","엔에이치스팩16호","KOSDAQ","금융",2180,0,0,9395800000
"1749","359090","엔에이치스팩17호","KOSDAQ","금융",2100,0,0,1.4721e+10
"1750","365590","엔에이치스팩18호","KOSDAQ","금융",2090,-10,-0.48,9.614e+09
"1751","265740","엔에프씨","KOSDAQ","화학",17900,150,0.85,159879220000
"1752","354200","엔젠바이오","KOSDAQ","기타서비스",17500,-750,-4.11,216385960000
"1753","208860","엔지스테크널러지","KOSDAQ","소프트웨어",4745,320,7.23,54301129935
"1754","183490","엔지켐생명과학","KOSDAQ","제약",127000,-2800,-2.16,1053345620000
"1755","182400","엔케이맥스","KOSDAQ","제약",18350,0,0,629896578150
"1756","069410","엔텔스","KOSDAQ","소프트웨어",7550,-390,-4.91,77348421200
"1757","227950","엔투텍","KOSDAQ","기계·장비",2010,0,0,117819120780
"1758","198080","엔피디","KOSDAQ","IT부품",3895,-15,-0.38,83879545575
"1759","048830","엔피케이","KOSDAQ","화학",1925,-5,-0.26,36043551775
"1760","096870","엘디티","KOSDAQ","반도체",3880,-10,-0.26,25912192000
"1761","061970","엘비세미콘","KOSDAQ","반도체",14250,0,0,623930436000
"1762","138690","엘아이에스","KOSDAQ","반도체",5470,-100,-1.8,87987788930
"1763","290650","엘앤씨바이오","KOSDAQ","제약",32700,-900,-2.68,715378161600
"1764","066970","엘앤에프","KOSDAQ","IT부품",76300,2000,2.69,2142407022700
"1765","156100","엘앤케이바이오","KOSDAQ","의료·정밀기기",37700,-1300,-3.33,504793311100
"1766","073110","엘엠에스","KOSDAQ","IT부품",10800,200,1.89,96074154000
"1767","083310","엘오티베큠","KOSDAQ","반도체",17100,150,0.88,291709293300
"1768","297890","엘이티","KOSDAQ","기계·장비",17000,850,5.26,120860650000
"1769","037950","엘컴텍","KOSDAQ","IT부품",1380,0,0,116537576220
"1770","170920","엘티씨","KOSDAQ","반도체",12850,-50,-0.39,103048814550
"1771","058630","엠게임","KOSDAQ","디지털컨텐츠",8520,30,0.35,166513832040
"1772","019590","엠벤처투자","KOSDAQ","금융",1150,-20,-1.71,74094638000
"1773","169330","엠브레인","KOSDAQ","기타서비스",8890,-20,-0.22,79729600510
"1774","097520","엠씨넥스","KOSDAQ","IT부품",56200,-200,-0.35,1003927688400
"1775","179290","엠아이텍","KOSDAQ","의료·정밀기기",4280,50,1.18,133463873440
"1776","009780","엠에스씨","KOSDAQ","음식료·담배",4940,0,0,8.6944e+10
"1777","123040","엠에스오토텍","KOSDAQ","운송장비·부품",7310,70,0.97,253855861240
"1778","323230","엠에프엠코리아","KOSDAQ","섬유·의류",2125,-5,-0.23,38534163500
"1779","032790","엠젠플러스","KOSDAQ","정보기기",4075,0,0,89497452375
"1780","033160","엠케이전자","KOSDAQ","반도체",11250,0,0,245336501250
"1781","347890","엠투아이","KOSDAQ","정보기기",10100,-200,-1.94,169661860400
"1782","033310","엠투엔","KOSDAQ","금속",15350,100,0.66,340613721650
"1783","259630","엠플러스","KOSDAQ","기계·장비",13600,450,3.42,155073129600
"1784","115960","연우","KOSDAQ","화학",24750,-100,-0.4,306850500000
"1785","060850","영림원소프트랩","KOSDAQ","소프트웨어",13250,0,0,107735750000
"1786","007530","영신금속","KOSDAQ","금속",4010,-215,-5.09,51460201680
"1787","143540","영우디에스피","KOSDAQ","반도체",2235,-30,-1.32,96624355890
"1788","036560","영풍정밀","KOSDAQ","기계·장비",8160,60,0.74,1.2852e+11
"1789","265560","영화테크","KOSDAQ","운송장비·부품",22300,-1000,-4.29,119195507000
"1790","036000","예림당","KOSDAQ","출판·매체복제",2930,-5,-0.17,67490431610
"1791","250930","예선테크","KOSDAQ","화학",2500,-15,-0.6,82501100000
"1792","053280","예스24","KOSDAQ","인터넷",14450,550,3.96,2.4854e+11
"1793","122640","예스티","KOSDAQ","반도체",14500,-100,-0.68,241921045000
"1794","900300","오가닉티코스메틱","KOSDAQ","금융",608,-1,-0.16,39161924480
"1795","045060","오공","KOSDAQ","화학",4865,75,1.57,82422703510
"1796","080520","오디텍","KOSDAQ","반도체",5670,-30,-0.53,66603273030
"1797","039830","오로라","KOSDAQ","기타서비스",9800,-50,-0.51,105476322000
"1798","322310","오로스테크놀로지","KOSDAQ","기계·장비",46950,-1800,-3.69,437082996900
"1799","046120","오르비텍","KOSDAQ","기타서비스",7570,150,2.02,180094637610
"1800","014940","오리엔탈정공","KOSDAQ","기계·장비",3115,135,4.53,141961954015
"1801","065500","오리엔트정공","KOSDAQ","운송장비·부품",730,-55,-7.01,85566630260
"1802","010470","오리콤","KOSDAQ","기타서비스",5380,20,0.37,63726369000
"1803","053980","오상자이엘","KOSDAQ","컴퓨터서비스",6880,330,5.04,122105428160
"1804","052420","오성첨단소재","KOSDAQ","IT부품",4065,95,2.39,275846908170
